objectid,radefect,radefectlocation,failure,impacttarget,consequence,riskrating,inspectionglobalid,globalid,createddate,failureimpact,workorderglobalid
1261302,Decay,Stem,1,2,3,6,3BC67055-ED84-40A3-863D-2E7DE3647999,D901E4AF-08E4-460E-992A-3429959B1FA9,2020-03-23 13:38:00.0000000,3,
498570,Cracks,Stem,2,2,3,7,6C18D6CA-D0EB-4B1E-B36B-C9CA2698A632,7ADFDB3E-5C18-47C4-BAE5-8C3AA34D4854,2019-07-09 07:30:43.0000000,4,
932263,No Visible Defect,Entire Tree,1,1,1,3,18E79ACF-C06F-45C9-BCF9-4CC8A251DA9F,88224440-9316-483D-B4CC-AB4775FC3A25,2020-01-16 22:57:00.0000000,2,
53224,Decay,Stem,1,1,1,3,985144F0-FA48-4CF8-BDFB-1C4BF6087647,5302E798-7EF1-4269-8824-10AE5A44A65D,2017-04-27 09:30:37.0000000,2,
292339,Weak Branch Unions,Branches,4,4,3,11,,C33458D2-7D49-48AC-A9A4-A15B1B218C1F,2018-08-14 10:49:47.0000000,8,
51060,Dead Wood,Stem,3,3,3,9,,91219B4D-3A5D-4D82-8DFF-183366951CA2,2017-04-18 14:02:08.0000000,6,
726198,Decay,Branches,4,3,2,9,,51B32403-EF9B-426C-BD51-86B46A385E2C,2019-12-03 18:14:00.0000000,7,
4784557,Decay,Stem,1,3,2,6,A22948BA-CA2A-4E0A-B1E2-47A80BC06AD6,4CA9E1EE-3CDF-4950-A1C3-E7250C26780F,2021-08-30 14:09:14.0000000,4,
6586,Cracks,Root Flare,2,3,4,9,82C35F84-A9D1-49C5-9611-58E99A347576,2BC3B29E-D797-4243-8AE4-583A18B830B3,2016-06-09 11:21:25.0000000,5,
472536,Decay,Stem,2,1,2,5,B9BD586F-0A3E-47FD-A8D0-681DFBF9B3E1,3B282A02-7789-483A-BFC3-2B773030B0A1,2019-06-10 08:25:48.0000000,3,
544710,Dead Wood,Stem,1,3,3,7,AF90DD1C-C145-48E1-84A6-3B13348C80D6,9938457F-8473-40BE-B5F0-CA92C1E52D3E,2019-08-14 10:32:43.0000000,4,
2167234,Root Problems,Roots,4,4,3,11,,9E27E6FB-3110-4087-8244-E5B42BCD146D,2020-08-08 01:33:00.0000000,8,
552078,Decay,Stem,2,2,2,6,3E8BA088-C5D3-4B7B-99D9-2A3DA13B60E5,BAB5427A-4751-4EC5-9BA5-3D5F05FDEC9F,2019-08-20 13:05:46.0000000,4,
811651,Decay,Stem,2,2,4,8,D9078844-25FF-44C3-9896-1BBFAAA66350,69E43C31-21F0-40B0-A8AE-A1A7F9BFE14D,2019-12-23 12:45:00.0000000,4,
381516,Cankers,Branches,1,3,2,6,E5A4A67F-733E-46F5-B8A4-AC5B852E5224,6C1B12C3-D7F3-4315-9124-5A2F64684E7B,2019-01-07 11:06:02.0000000,4,
3064106,Decay,Stem,1,2,2,5,C8746ADA-289F-477A-9650-BF6EA857AEA0,0AE69C66-4370-4749-8864-F6D3D6C0545C,2020-12-08 20:29:15.0000000,3,
995117,Decay,Branches,2,2,2,6,79660987-C190-4D8C-8595-D4ED981D4BD3,E1C1A078-0D96-49CE-8BC2-C286B84D67A8,2020-01-30 17:17:00.0000000,4,
2355008,Cracks,Branches,3,2,2,7,D61441CF-D68D-4298-A377-2379FCEB56D8,E3381100-8C66-4BF7-A7B8-06FAC3339349,2020-08-14 15:42:58.0000000,5,
569622,Decay,Stem,2,2,2,6,A984DF3A-7C5E-4EE1-A902-A6F64221B969,15BCA155-5646-435F-B286-1797A6F5C784,2019-10-28 14:12:00.0000000,4,
47173,Decay,Root Flare,2,3,3,8,A99BAB77-A760-4447-A41E-2F2DE50C7649,996EECA0-9945-4C2F-A50D-DE6F2D4AE669,2017-03-29 10:51:57.0000000,5,
43612,Dead Wood,Stem,4,1,1,6,3FED791F-E14E-4A0A-B07A-484414683233,D5E4F07D-070B-4B0D-998C-3EEF171D2772,2017-03-10 08:50:55.0000000,5,
368300,Decay,Branches,2,2,3,7,DAD48ECB-8CBF-46B0-A59A-EE4836240374,B954ED29-0A6C-4865-A109-6A7F563C54EA,2018-11-27 11:57:42.0000000,4,
927578,Decay,Root Flare,1,2,2,5,,804488A0-4CC2-4F08-BE11-4133802AE03F,2020-01-15 20:58:00.0000000,3,
1023831,Dead Wood,Branches,2,2,2,6,,C48CB84E-4C04-4878-A389-5048BF49A1F1,2020-02-07 17:49:00.0000000,4,
128035,Decay,Stem,3,4,4,11,,DFB904DA-61A2-4450-ABBD-DE5DC191CF20,2017-11-29 10:44:42.0000000,7,
4227713,Dead Wood,Stem,2,2,3,7,A3B5F8E8-7A57-4918-8488-31CDFD554520,D97ABADA-0A80-4694-974C-52BBC2BCC251,2021-07-07 17:32:21.0000000,4,
308031,Decay,Stem,2,3,2,7,D7ED0266-1FF5-4F78-8F5C-811648540CB8,13E25E50-2530-4EC5-A609-75736662B614,2018-09-11 12:20:03.0000000,5,
568809,Decay,Stem,2,2,3,7,FDD178FF-86F1-4C16-A48B-CFBDF3374150,F858BAC5-0C31-4ACF-926E-93241923FA73,2019-09-09 10:55:09.0000000,4,
75580,Cracks,Stem,1,3,4,8,39F54D06-512B-437B-8DEB-61886D8AC053,99D5ED4A-9A30-4887-9BAA-9ACD2CCFC5C8,2017-08-15 12:10:00.0000000,4,
2899890,Decay,Branches,3,4,2,9,A9DC8115-5110-4A8D-9CD5-BB0FDCDF730D,534ACACB-9532-45E3-A6A4-6F8079D59585,2020-11-02 18:42:10.0000000,7,
281914,Decay,Root Flare,1,4,4,9,E8C1F8CD-9033-42F4-BD81-F6B4FA826221,E56309E8-7605-4639-A875-5AF8643C3F95,2018-07-24 16:29:44.0000000,5,
3424546,Cracks,Branch Union,4,1,1,6,,AD99E1D9-6644-4C4B-A198-73264520B95B,2021-02-24 20:25:24.0000000,5,
2358649,Decay,Stem,3,3,3,9,BAD726E8-8FAC-482A-BE83-00712971724D,1853110B-3BD3-4605-9C38-E178EAA98AEE,2020-08-14 18:02:58.0000000,6,
590644,Decay,Roots,2,2,2,6,542B7641-2BD4-4641-AD60-BE565FEB125F,8C0CAF09-9B77-458D-BDE5-638D15D13330,2019-09-25 16:35:13.0000000,4,
540534,Dead Wood,Stem,3,1,3,7,4BC4CC19-F4A0-4EA1-9F95-865E91420792,8508FE7F-B44D-4BD7-B35B-F3540461370D,2019-08-12 11:54:45.0000000,4,
61849,Dead Wood,Stem,3,2,2,7,F621D1B9-3116-4AF8-A553-CED79AAFD497,A3B188AC-5876-4BA5-93FD-6A79DF62B583,2017-06-12 14:42:45.0000000,5,
1049080,Decay,Branches,2,2,3,7,,7EE48046-C881-4DCE-A362-9BB2F7DBAC61,2020-02-14 15:27:00.0000000,4,
488131,Decay,Roots,2,2,3,7,983537BD-F880-41E4-B9F3-C188C81D4C15,86206C0A-01FB-4535-B22D-37E5B81B63CD,2019-06-26 11:28:25.0000000,4,
896895,Decay,Branches,2,2,2,6,,C953437D-3C0B-48F8-B5F8-EF28F36D54CD,2020-01-10 16:45:00.0000000,4,
468818,Cracks,Stem,2,3,2,7,4586A301-A855-44F7-880F-CBBAE77E9959,8D8747A0-D5C4-4C43-93F7-278D5A44363E,2019-06-05 11:13:11.0000000,5,
957493,Decay,Stem,1,2,2,5,04E9F4A5-20A6-4ABD-8071-4D2FCC1AAE67,0E4F7336-038C-43FE-BF30-A5A9BF14CB50,2020-01-23 13:39:00.0000000,3,
66884,Decay,Root Flare,3,4,3,10,B0ADA68C-4256-4E3B-925E-3913259342D5,4881F7AF-6966-4C57-A4A9-6E791AF05A72,2017-07-05 14:24:51.0000000,7,
64385,Dead Wood,Stem,3,3,4,10,,7733EB72-F989-4CDF-B09A-F79317161FBB,2017-06-22 10:59:27.0000000,6,
946716,Decay,Branches,1,2,2,5,,3080BB28-56DF-4E6D-B8CE-E367CE63CAFF,2020-01-21 20:26:00.0000000,3,
47531,Decay,Stem,3,3,2,8,E7E3662E-5CEC-46BE-98CA-D51B55ECF2BA,A70D1310-64CA-4620-A5F9-D2459753ADB2,2017-04-03 09:58:12.0000000,6,
9549,Decay,Root Flare,4,2,4,10,3ADE9B7B-5C46-4DCE-B0D4-D52E6E906E6D,D2DDDDA4-D9A8-4AC5-9434-B8FBE1B7D420,2016-06-28 12:44:08.0000000,6,
3698045,Decay,Stem,2,2,3,7,B780CDA7-7516-4D2C-A557-366F21779C30,BE7F1BE0-2948-44AD-824F-5D1AF22BE804,2021-04-21 14:32:50.0000000,4,
934748,Dead Wood,Branches,2,2,3,7,,C88D2C5E-6068-488A-805D-321F98D94DF9,2020-01-17 14:30:00.0000000,4,
4794390,Decay,Stem,1,3,3,7,65D275BF-E616-4EC3-9F39-242970A0D851,A8599217-B737-49E1-B5A3-5AF9305C5393,2021-08-31 11:12:58.0000000,4,
210705,Decay,Stem,1,2,2,5,5BFE6ED9-3CE1-4879-9CCF-E1526161C00D,1DC5864E-CB26-4345-B54F-4DADAE510F6E,2018-04-02 12:03:53.0000000,3,
573020,Decay,Stem,2,3,3,8,FEC37DFC-C43B-4EF8-8736-334AF416AC78,54B7D859-A27D-4345-9AED-21BFFFE810BE,2019-09-12 09:52:19.0000000,5,
2470425,Decay,Stem,2,4,2,8,A0FEDF3B-6479-496C-905B-C88CD3511B9E,4716034F-EC65-479D-B54B-4FE0D392E514,2020-08-24 18:12:59.0000000,6,
446551,Cracks,Branches,2,1,3,6,83CF9A0D-ACA4-4F93-81DC-15E4AF6E230D,107366F0-253E-4AC8-BA2E-B6F4DF78CB80,2019-05-08 14:11:40.0000000,3,
2948154,Decay,Branches,1,2,2,5,F47944B4-4BE0-42F5-81AD-80765CDA177A,0A817126-2EE0-4D76-AD7F-8B92BB4E5F64,2020-11-05 14:13:06.0000000,3,
374466,Dead Wood,Branches,2,3,2,7,FA7BD7D7-29CB-4953-A05B-5FED0F374ACA,6CF6FA3E-4AC2-451B-BAFD-0E9B992AB844,2018-12-11 12:24:33.0000000,5,992520E7-A821-433E-A681-DFAC291F7651
2926010,Dead Wood,Branches,2,2,2,6,5B957487-E868-4B3B-86A3-EC9AA27E06F5,FE2536CD-DD7D-44BD-9963-9FC5A3323A3A,2020-11-10 14:37:46.0000000,4,
50462,Dead Wood,Branches,2,3,2,7,545EE00D-A30D-4737-B482-18BCB9D79950,4A9C738A-888D-4B6C-83FE-E79C06255A2C,2017-04-18 09:44:58.0000000,5,
41806,Dead Wood,Branches,4,4,4,12,48ABC0D3-4D2A-493D-8B15-ABC88C53F27E,30883FE7-0A12-4AC7-A115-A22E3E547C61,2017-02-21 10:09:31.0000000,8,
46134,Dead Wood,Branches,2,2,1,5,2B36705D-5F22-4E98-B013-0ECA4D584F88,473DB105-A260-42A3-94B8-5D00293D44B3,2017-03-22 14:36:38.0000000,4,
2130944,Decay,Branches,3,2,4,9,2CFDE3E4-A640-4BA6-923C-71664F1C9A41,7C75E724-78C4-4F3C-98CF-C4BA09FCF371,2020-08-07 12:20:19.0000000,5,67DE1215-EF1C-45B6-981B-86B35D730204
199135,No Visible Defect,Entire Tree,1,1,1,3,E21975C3-48BD-4464-B6CD-E63819D4BF70,D3BB2F13-ECD4-49A5-941D-552A18A2ED17,2018-03-16 11:54:51.0000000,2,
6492,Dead Wood,Branches,3,2,2,7,2AC2C166-D490-4891-B038-108FA7137856,A826FF65-10D1-4615-BE1D-3FC1C9C7DF5C,2016-06-02 10:16:12.0000000,5,
19476,Decay,Stem,2,2,2,6,190BD44E-C6AE-4027-A7F6-89462F9F5310,26D238F6-9CD7-4AA7-A1F1-737EE42DC3C8,2016-09-20 07:26:38.0000000,4,
1057553,No Visible Defect,Entire Tree,1,1,1,3,0EE14030-D1C0-4CF9-A1BD-E23F4F216B84,12FA974B-807D-4097-8F6B-555FCDAB9642,2020-02-17 17:57:00.0000000,2,
4883086,Dead Wood,Branches,1.0,2.0,2.0,5.0,6378BE53-DE0E-4742-9C55-554AECC20C2E,DEFA89DD-70CD-4BD6-BE2D-5DB4E09AB09B,2021-09-07 16:38:34.0000000,3.0,
5041832,Dead Wood,Branches,2.0,2.0,4.0,8.0,E420CF3C-AF41-4975-84CE-287F53D8AC02,3466A303-7BC6-47E7-9F89-1AD83229DE04,2021-09-22 15:32:25.0000000,4.0,859A0A7D-C2C0-4AA7-823F-3D3E0F2BC33E
5202052,Dead Wood,Branches,2.0,2.0,3.0,7.0,99DA5580-319A-4752-80AF-04156F11C6D8,5C261BBD-247F-404E-AB6E-1F5ED5BB0D05,2021-10-08 17:20:09.0000000,4.0,80A0D04D-6E7C-4D3D-ABE7-CE108DA9D7C7
5176536,Dead Wood,Branches,2.0,2.0,2.0,6.0,641FCB38-B233-498B-A216-727404F7A341,CFACD7FF-3B01-45F2-8BB6-60ED699CBB11,2021-10-06 14:16:20.0000000,4.0,
4880215,Dead Wood,Branches,2.0,2.0,1.0,5.0,99B53B16-87DC-4C56-93EB-4D20E9131B60,B63BA5FD-8173-4FB8-BD71-E94973769040,2021-09-07 14:41:55.0000000,4.0,
4956840,Dead Wood,Branches,2.0,2.0,4.0,8.0,C1EF0235-CF18-44B1-AE5A-123B130D3437,9CA51CF2-DA79-419F-BF4E-99891687D6A1,2021-09-14 13:18:01.0000000,4.0,F963F457-A245-43B8-89ED-18E43B52585C
5054544,Dead Wood,Branches,2.0,2.0,1.0,5.0,3F188369-86A8-4B1A-9D28-F5C598A2FDB6,71002065-B413-4B2E-93AE-4FEB2ACDE201,2021-09-23 13:55:09.0000000,4.0,
4978088,Dead Wood,Branches,2.0,2.0,2.0,6.0,C7C20BD6-B7ED-4581-8663-7A8F87A0C870,6C863FBB-B8BD-4658-BB69-FF71C76DE7B7,2021-09-15 14:30:19.0000000,4.0,
5105822,Dead Wood,Branches,1.0,3.0,2.0,6.0,1B737251-7171-4062-9418-C64D83985F64,78CFA81B-B146-47B7-808C-AE527783FF12,2021-09-29 12:22:35.0000000,4.0,
5012217,Dead Wood,Branches,2.0,2.0,2.0,6.0,897D6677-AC2D-4375-BEE0-EBA8A154D355,AFAC3AD1-AD6B-4DAC-9186-9491AD87DFF9,2021-09-20 15:14:36.0000000,4.0,
5091298,Dead Wood,Branches,2.0,2.0,2.0,6.0,32ADD1D9-C2D1-4F95-ADBD-865188D9E3F9,1814FC84-3E84-47F5-924A-18731BD34E9D,2021-09-27 18:21:52.0000000,4.0,
5179161,Dead Wood,Branches,2.0,3.0,2.0,7.0,F1E11EF0-E639-48ED-9196-26E44AFD5AB2,1AA1C068-46EC-4835-BE72-09C38AADE8F8,2021-10-06 18:44:54.0000000,5.0,
5052901,Dead Wood,Branches,2.0,3.0,2.0,7.0,67A900FE-D431-4ECD-A4AF-559D4E8AEFDF,468F4FEE-97BC-4D98-8591-8D89477AFC6F,2021-09-23 12:52:12.0000000,5.0,
4933780,Dead Wood,Branches,2.0,2.0,1.0,5.0,6EB3F09E-B228-4B68-9765-60F4C7CC416A,71E19325-809B-4CF3-8A27-BE6664142994,2021-09-10 18:21:48.0000000,4.0,
5015088,Poor Tree Architecture,Branches,1.0,1.0,1.0,3.0,0BE69CA8-F6D7-4E5C-A31A-9D6BE5A484CE,A7AC0917-9265-4D5C-9BB4-6A3CBA2E7EB6,2021-09-20 17:12:39.0000000,2.0,
5122556,Poor Tree Architecture,Stem,2.0,3.0,3.0,8.0,89310108-071B-4534-B0E8-08FCDCB9AEA0,32222ADF-6B1D-4D81-AD36-DE3F08F0711A,2021-09-30 12:10:15.0000000,5.0,BBF28CD6-B0E9-41A8-9B99-1ABFABF2249A
5047574,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,214A6CE1-201C-4E49-BC79-128CE1604CB5,35173C56-0646-4171-88CA-2A1E05D0DEB8,2021-09-22 18:02:05.0000000,5.0,
4976860,Dead Wood,Branches,2.0,3.0,4.0,9.0,82BFFB9B-52B8-4BAB-8DF8-F370C0171B39,F67BA76C-0785-4439-9CA9-EC05544812AC,2021-09-15 15:03:58.0000000,5.0,14FBEBF8-096B-44DB-8F64-19D7848CE077
4919671,Dead Wood,Branches,2.0,1.0,2.0,5.0,3DE4C8B1-7B32-4C22-8AE9-CC2001E220A2,BCE4D072-5C14-46CF-962B-578C67855762,2021-09-09 17:47:13.0000000,3.0,
4990385,Dead Wood,Branches,2.0,3.0,2.0,7.0,7C2359B9-D524-48FE-AE3C-6FA308AF900B,C2BB8464-9D8B-42A4-8089-92E394BC51A3,2021-09-16 14:35:17.0000000,5.0,
5095397,Dead Wood,Branches,2.0,3.0,2.0,7.0,7AFC945E-91D7-4B7C-A074-75F5D59BF6C8,701BC6AA-7C9E-4028-B163-071A104536B1,2021-09-28 11:22:35.0000000,5.0,
4955612,Dead Wood,Branches,2.0,2.0,2.0,6.0,649FC0EB-D503-4954-AF60-EDC6706F7AB3,D086C6AC-3197-44C5-B58D-02D8C2C16F1E,2021-09-14 11:26:20.0000000,4.0,
4878987,Dead Wood,Branches,2.0,1.0,2.0,5.0,2FDC7B4A-0F37-4D22-A6FE-23872DBA5E8B,C99C948C-5E39-4873-874D-AB97BE41F6F0,2021-09-07 13:53:59.0000000,3.0,
5172606,Dead Wood,Branches,3.0,2.0,2.0,7.0,9D53560B-1F5B-422D-A87F-1ABFB688369A,06C86F18-5CB3-40A8-BF05-13660D079F75,2021-10-05 18:15:08.0000000,5.0,
4920899,Dead Wood,Branches,3.0,3.0,1.0,7.0,9A277C43-A6E1-4F93-8059-B190C4B19977,BA17B092-29A4-4657-9862-C82C3A33CFD5,2021-09-09 17:44:47.0000000,6.0,
5117229,Poor Tree Architecture,Branches,2.0,2.0,3.0,7.0,50D94C60-A6CE-4B12-8EC1-C73FF362D94D,91A0340F-14D7-425A-B46D-1488F31C025C,2021-09-29 17:38:09.0000000,4.0,
5035752,Dead Wood,Branches,2.0,2.0,1.0,5.0,1EF1A155-9EBC-4483-85DA-435ED30F5B67,3A4FD2F1-7160-4D88-BBFC-77B5177E825B,2021-09-22 12:35:44.0000000,4.0,
5015257,Cracks,Branches,2.0,2.0,2.0,6.0,B057B8B7-626F-4641-91B4-479C26C43EF6,326C2AEC-F872-49C4-AE77-E467B1BDFE61,2021-09-20 13:48:55.0000000,4.0,
5149131,Dead Wood,Branches,2.0,2.0,2.0,6.0,FB9F5741-A9DD-49C2-AF91-F5F3C83E8654,100D8D4E-E48C-45EB-8454-5EDFE7374A8A,2021-10-01 14:07:54.0000000,4.0,
5002622,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,5EAD0AB6-23C5-4442-87FE-0731260C020F,8AEDA393-30F0-40E3-81DF-CA600B405F82,2021-09-17 15:07:22.0000000,2.0,
5104594,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,14FC5161-C0DF-4862-98AF-15F01C7DA824,9D6DB7B3-136E-4587-AA52-7AFA66664286,2021-09-29 11:47:00.0000000,2.0,
5087614,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,8B8C57BB-1A42-45B9-9DCC-5A7454688B7D,C37094E7-928A-48CC-8F11-DAC73B1629A9,2021-09-27 14:00:10.0000000,3.0,
5099496,Dead Wood,Branches,2.0,3.0,2.0,7.0,81391036-7659-4664-BBDF-221A2F85FBAA,EACB787A-E077-4D8D-ADEF-8B98CEE473E8,2021-09-28 14:56:19.0000000,5.0,
4880630,Dead Wood,Branches,3.0,2.0,2.0,7.0,B5D100EA-5C68-4EAF-88B4-7DAF93EC6856,20373EC1-93EB-46E9-BF48-E19BDA769F6C,2021-09-07 12:04:32.0000000,5.0,
5122971,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,58FD2715-20BA-4B66-8063-CDFAD1267F6B,5CD4DCB8-EC9F-4CF7-A485-EAED555ADF12,2021-09-30 12:27:47.0000000,2.0,
5179576,Cankers,Branches,1.0,2.0,3.0,6.0,7DE912EA-FF98-40ED-B69E-F886D9C360D4,3E9AFFBB-83E6-40B1-AC2B-B83B4C1AB4FB,2021-10-06 17:00:05.0000000,3.0,
5085971,Decay,Stem,2.0,2.0,2.0,6.0,1BDFC62B-3002-4499-9A91-2C3FDB7115C5,18099B72-AD95-404F-9297-C9C6EFDD7289,2021-09-24 17:17:29.0000000,4.0,
5138952,Dead Wood,Branches,2.0,2.0,2.0,6.0,E0D7B16A-DD96-4B2C-8C31-E75BB14C0113,FF6DB285-D1AE-40B1-8191-3145610CFB09,2021-10-01 15:46:00.0000000,4.0,
5045118,Dead Wood,Branches,2.0,2.0,2.0,6.0,8536565B-E7C7-4110-9E4F-F7DFC7A58AB7,942ABA5B-6211-4ACE-B18B-952BCD9E8043,2021-09-22 17:01:40.0000000,4.0,
5090485,Dead Wood,Branches,2.0,2.0,2.0,6.0,695E997E-0BDC-4178-9A5A-F5833F16619C,1CC4A2B1-211D-4A6C-9C96-2599C36679E4,2021-09-27 17:02:58.0000000,4.0,
5012632,Root Problems,Root Flare,2.0,2.0,2.0,6.0,F7620DFA-2AE1-48C4-A6D4-3B4E77D8A529,CF76C0EE-C508-4C89-AF10-0F8635AED51E,2021-09-20 14:36:23.0000000,4.0,A6EC0DD3-BAE6-4455-936B-3AD927A076F9
4933305,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,52BCA743-DAF2-4907-952F-64F310AD3C23,6372F971-A313-4266-9E43-513B723D12A8,2021-09-10 16:43:15.0000000,2.0,
4977275,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,5898A5DE-66C7-4F8A-BBA9-D8F459C8113B,7FBD3395-467D-4124-B129-97382B027FD0,2021-09-15 14:52:19.0000000,4.0,
5198368,Dead Wood,Branches,2.0,3.0,2.0,7.0,D408215E-6849-4475-A9FC-D78FDF5E9863,CF07D54B-7160-45EC-8623-A03C08279ABB,2021-10-08 13:48:24.0000000,5.0,
4958881,Dead Wood,Branches,3.0,3.0,2.0,8.0,32A8E6BB-C31D-4CA7-94C4-3CE1E9310AF2,D2DE1F53-0BA0-4B61-AFF0-0CB6CFE078F0,2021-09-14 14:14:16.0000000,6.0,
5173021,Dead Wood,Branches,2.0,3.0,2.0,7.0,F18175FA-ED31-4C83-A69B-43A627DBE910,039A663B-DA03-466C-AFC4-CE320B785E81,2021-10-05 18:18:14.0000000,5.0,
4953969,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,07C2231D-7832-4259-9D09-4BF6126E3D85,817D3DEC-6CD0-4FD0-8C5B-91CFA3B5D807,2021-09-13 18:16:29.0000000,4.0,
4988742,Dead Wood,Stem,2.0,2.0,1.0,5.0,177B5C50-A749-4445-99C7-7E36BC4C15B3,2F6A34E5-A10F-4B32-B765-1D042582DE91,2021-09-16 12:24:13.0000000,4.0,
5182032,Dead Wood,Branches,2.0,3.0,2.0,7.0,E67C6355-1CA2-47D0-AB62-FCF885BB27F1,53349F0C-B44C-441E-A23D-3BED9B902AB3,2021-10-07 12:22:34.0000000,5.0,
5088427,Dead Wood,Branches,2.0,2.0,2.0,6.0,133D3E93-89EC-4DFE-BBCF-B7F38E8AF7DE,4946D092-B72A-4143-A389-175E95126B40,2021-09-27 12:57:48.0000000,4.0,
5184090,Dead Wood,Branches,2.0,2.0,2.0,6.0,86D53115-BEE2-4347-BFB5-5FBC6BD93CEE,BD7A28ED-8777-413E-93BD-D89DE4739DFE,2021-10-07 13:37:37.0000000,4.0,
5132397,Dead Wood,Branches,2.0,2.0,2.0,6.0,A50E27A5-FE7C-418F-B1F0-5B09ADDE5E0A,E63BF1E4-ED56-44CA-829F-174CCABBAEE5,2021-10-01 12:34:00.0000000,4.0,
4977673,Dead Wood,Stem,2.0,2.0,2.0,6.0,BF263C1F-423D-4A75-BCC7-59C16384491D,AFD8EB47-014C-4010-90D9-5C629E75B87F,2021-09-14 17:17:15.0000000,4.0,
4998523,Dead Wood,Branches,2.0,2.0,1.0,5.0,71B1F3DE-8D7F-43A2-97C6-F0878D219F2C,740E9CCB-D7AC-4C36-8346-704619F30FF5,2021-09-17 13:12:12.0000000,4.0,
5094584,Dead Wood,Branches,2.0,3.0,3.0,8.0,5A1CD9EB-C02B-4CB6-A19A-88B7FA2113C8,E16A0998-01F4-4E16-85F6-BFE7E3B4CF6E,2021-09-27 19:29:49.0000000,5.0,
4892097,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,D02F849E-EA32-42B5-8CD2-97CA0577BD4E,706B8F33-C620-4E9F-BAF9-A2A900EA3833,2021-09-08 13:46:22.0000000,3.0,
4943790,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,BBF467BB-968F-402F-B606-B0D8CAFBA24B,6271C616-A07D-419B-807D-E55CC9564A64,2021-09-13 14:16:03.0000000,2.0,
5078188,Dead Wood,Branches,3.0,2.0,2.0,7.0,5928B219-198A-4F60-88A4-A294F2BA0BF6,1F8C7CCF-C422-437A-B0A3-9D646BBF733E,2021-09-24 18:04:00.0000000,5.0,
5053714,Root Problems,Roots,2.0,2.0,2.0,6.0,19B6BF03-90A5-48B6-B605-C80D3286C188,502F03E0-74BC-430E-BEDE-7507A6AA44BB,2021-09-22 17:42:50.0000000,4.0,
5200011,Dead Wood,Branches,1.0,1.0,1.0,3.0,EAB19314-1A4B-4787-8812-E9968B6E0A93,EE66E448-D23D-4C97-A0F4-F2D35D88935C,2021-10-08 16:05:01.0000000,2.0,
5189815,Dead Wood,Branches,2.0,3.0,2.0,7.0,B1EBD420-4140-4800-9CA5-6ABF4FF2E665,1C6A50C0-76B7-4DEB-8420-11E65104543C,2021-10-07 16:55:57.0000000,5.0,
4883484,Dead Wood,Branches,2.0,2.0,2.0,6.0,3A9DC888-CDA3-4ECB-A9BF-9D2F92E98C6F,C75B847C-F901-49BE-AEE5-1717AFEDDAB2,2021-09-07 15:39:04.0000000,4.0,
5140180,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,41134DEE-42DC-4161-8422-77A8D675CFB2,8FEBEE70-2918-415A-8489-84594DFA544A,2021-10-01 14:40:48.0000000,3.0,
5096210,Dead Wood,Branches,2.0,1.0,1.0,4.0,0B8AF5DE-039D-40ED-A7D6-E3025A4FC057,B0DC486B-CAEA-451A-B392-5A8487481B6B,2021-09-28 12:31:24.0000000,3.0,
5085158,Poor Tree Architecture,Stem,1.0,3.0,2.0,6.0,89B4A0FE-D28F-425D-8CA7-661EE3340D8D,B4D28711-FA41-4549-B581-195D76CE4CBE,2021-09-27 12:20:08.0000000,4.0,
5022811,Dead Wood,Branches,2.0,1.0,3.0,6.0,9FD90E97-914D-49E2-97C6-C13FF9315073,B1BB6FD6-55A3-4818-B304-7494F37103A3,2021-09-21 16:17:00.0000000,3.0,
5060684,Dead Wood,Branches,2.0,2.0,2.0,6.0,36A87F25-8A6D-4212-9B87-FD798B565460,E5C8AEA9-36DF-4C83-9D03-26A759508733,2021-09-23 17:22:25.0000000,4.0,
5079416,Dead Wood,Branches,2.0,2.0,2.0,6.0,D50FF9C9-3760-49E2-9118-8A7AD5086101,82FB195D-DB98-4398-BF88-FC637C90FF78,2021-09-24 16:54:45.0000000,4.0,
5086386,Poor Tree Architecture,Stem,1.0,2.0,2.0,5.0,05B2018E-CA0D-4A8B-8945-006C872C38B2,3FC578BD-354E-4F57-ACED-CB112EA32FBB,2021-09-27 13:14:02.0000000,3.0,
4995297,Dead Wood,Branches,2.0,2.0,2.0,6.0,81EEBBC2-15FD-4EEA-AC60-E4387019EC74,6115C139-A99F-49A0-9542-8BC8D8644580,2021-09-16 17:42:19.0000000,4.0,
5188587,Dead Wood,Branches,1.0,1.0,1.0,3.0,0A43680A-D3E4-4900-88BC-3B4925B8EB56,2F23AF92-61A1-4BD6-8B8B-DA0899950173,2021-10-07 15:38:27.0000000,2.0,
